   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
    7200 -8.07940461E-01 -4.01838228E-01  1.30721963E-01  9.11772988E-01  0.00000000E+00
    7300 -8.11349231E-01 -3.40270953E-01  1.72634951E-01  8.96590610E-01  0.00000000E+00
    7400 -8.28005432E-01 -3.51387904E-01  1.70186543E-01  9.15439738E-01  0.00000000E+00
    7500 -8.13314906E-01 -3.39205057E-01  2.29075995E-01  9.10503717E-01  0.00000000E+00
    7600 -8.11036394E-01 -3.04293264E-01  1.85223238E-01  8.85822822E-01  0.00000000E+00
    7700 -7.86211548E-01 -2.99921475E-01  2.07655622E-01  8.66719301E-01  0.00000000E+00
    7800 -7.96132340E-01 -2.95683240E-01  2.26295274E-01  8.78899785E-01  0.00000000E+00
    7900 -7.90054690E-01 -2.93386294E-01  2.33249901E-01  8.74452655E-01  0.00000000E+00
    8000 -8.21192063E-01 -2.70144453E-01  2.27623807E-01  8.93950238E-01  0.00000000E+00
    8100 -8.21916664E-01 -1.90302861E-01  3.11322488E-01  8.99268521E-01  0.00000000E+00
    8200 -7.67315455E-01 -2.15162974E-01  3.61799575E-01  8.75195433E-01  0.00000000E+00
    8300 -7.61524758E-01 -2.00232993E-01  3.79688785E-01  8.74172056E-01  0.00000000E+00
    8400 -8.07181958E-01 -2.16722707E-01  3.09892828E-01  8.91372543E-01  0.00000000E+00
    8500 -8.10911611E-01 -1.84964108E-01  3.11702689E-01  8.88227408E-01  0.00000000E+00
    8600 -8.42012565E-01 -1.37278562E-01  2.92927732E-01  9.02018414E-01  0.00000000E+00
    8700 -8.25138136E-01 -6.88874357E-02  3.48949460E-01  8.98534445E-01  0.00000000E+00
    8800 -8.13397683E-01 -4.89388799E-02  3.83971219E-01  9.00802254E-01  0.00000000E+00
    8900 -7.91328175E-01 -8.99925711E-02  3.99507087E-01  8.91013387E-01  0.00000000E+00
    9000 -7.79350578E-01 -5.79222116E-02  4.12256758E-01  8.83571130E-01  0.00000000E+00
    9100 -8.04224089E-01 -5.08311380E-02  4.07709899E-01  9.03098860E-01  0.00000000E+00
    9200 -7.89734140E-01 -9.05854439E-02  4.38648861E-01  9.07908893E-01  0.00000000E+00
    9300 -7.96501488E-01 -1.00240362E-01  3.95720109E-01  8.95017964E-01  0.00000000E+00
    9400 -7.91783590E-01 -7.73517891E-02  4.40659205E-01  9.09442185E-01  0.00000000E+00
    9500 -7.71453858E-01 -3.97434264E-02  4.78569041E-01  9.08707281E-01  0.00000000E+00
    9600 -7.57163267E-01 -4.19958302E-02  5.03957813E-01  9.10512680E-01  0.00000000E+00
    9700 -6.94445036E-01 -8.97640257E-02  5.67570517E-01  9.01358852E-01  0.00000000E+00
    9800 -6.61007874E-01 -5.44544340E-02  6.23482753E-01  9.10289755E-01  0.00000000E+00
    9900 -6.66296789E-01 -2.02675283E-02  6.34597988E-01  9.20367747E-01  0.00000000E+00
   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -6.65551373E-01 -2.87254833E-02  6.11383935E-01  9.04198042E-01  0.00000000E+00
     100 -6.95100432E-01 -1.94530707E-02  5.64249273E-01  8.95500014E-01  0.00000000E+00
     200 -6.86623823E-01 -3.97095358E-03  5.65652190E-01  8.89623765E-01  0.00000000E+00
     300 -7.30662483E-01 -2.43375255E-02  5.28920911E-01  9.02339908E-01  0.00000000E+00
     400 -7.46441494E-01 -9.98248147E-02  5.11155154E-01  9.10175526E-01  0.00000000E+00
     500 -7.33548198E-01 -1.88334015E-01  4.87983844E-01  9.00938895E-01  0.00000000E+00
     600 -6.76665960E-01 -2.22052051E-01  5.30774994E-01  8.88203822E-01  0.00000000E+00
     700 -6.03955299E-01 -2.31398373E-01  5.72325221E-01  8.63633816E-01  0.00000000E+00
     800 -6.75314075E-01 -2.53992440E-01  5.32579102E-01  8.96772970E-01  0.00000000E+00
     900 -6.53500791E-01 -2.37998546E-01  5.90092433E-01  9.12094113E-01  0.00000000E+00
    1000 -6.16718008E-01 -2.35992272E-01  6.21525809E-01  9.06822907E-01  0.00000000E+00
    1100 -5.82757659E-01 -2.34424249E-01  6.33598623E-01  8.92193046E-01  0.00000000E+00
    1200 -5.39683026E-01 -3.07683063E-01  6.19993189E-01  8.77677726E-01  0.00000000E+00
    1300 -4.73657230E-01 -3.10378973E-01  6.81574121E-01  8.86131797E-01  0.00000000E+00
    1400 -4.75298454E-01 -2.66360780E-01  7.04361763E-01  8.90495468E-01  0.00000000E+00
    1500 -4.56527979E-01 -1.94649380E-01  7.40704740E-01  8.91599512E-01  0.00000000E+00
    1600 -4.91102833E-01 -1.57169297E-01  7.27231469E-01  8.91487403E-01  0.00000000E+00
    1700 -4.63623604E-01 -1.11929133E-01  7.17293618E-01  8.61385576E-01  0.00000000E+00
    1800 -3.75492008E-01 -1.14638884E-01  8.01677180E-01  8.92649216E-01  0.00000000E+00
    1900 -3.05968359E-01 -1.74993732E-01  8.17525940E-01  8.90274175E-01  0.00000000E+00
    2000 -3.25389170E-01 -1.59543507E-01  8.12326201E-01  8.89497667E-01  0.00000000E+00
    2100 -3.76661106E-01 -8.08699993E-02  7.79613143E-01  8.69603472E-01  0.00000000E+00
    2200 -4.18366258E-01 -1.34069671E-01  7.96171924E-01  9.09337525E-01  0.00000000E+00
    2300 -3.35960312E-01 -1.42794208E-01  7.83553231E-01  8.64416094E-01  0.00000000E+00
    2400 -3.04425947E-01 -1.18503713E-01  8.00976531E-01  8.65032769E-01  0.00000000E+00
    2500 -2.99657117E-01 -1.18722836E-01  8.07241630E-01  8.69211452E-01  0.00000000E+00
    2600 -2.51129845E-01 -7.07087908E-02  8.36146476E-01  8.75903454E-01  0.00000000E+00
    2700 -4.16820154E-01 -9.31249068E-02  7.72419122E-01  8.82633893E-01  0.00000000E+00
    2800 -3.97637110E-01 -2.25667977E-01  7.47270586E-01  8.76044883E-01  0.00000000E+00
    2900 -3.59686687E-01 -2.45477670E-01  7.54448508E-01  8.71106394E-01  0.00000000E+00
    3000 -3.48355794E-01 -2.48285286E-01  7.73793152E-01  8.84168075E-01  0.00000000E+00
    3100 -3.45159547E-01 -2.46182491E-01  7.86460407E-01  8.93454478E-01  0.00000000E+00
    3200 -3.40093258E-01 -2.83493679E-01  7.79090572E-01  8.96110601E-01  0.00000000E+00
    3300 -3.30473949E-01 -2.21271630E-01  8.07471641E-01  9.00102559E-01  0.00000000E+00
    3400 -3.13005124E-01 -2.03618553E-01  8.18180314E-01  8.99361856E-01  0.00000000E+00
    3500 -2.68773159E-01 -2.33574749E-01  8.23374662E-01  8.97074137E-01  0.00000000E+00
    3600 -1.82628096E-01 -2.19274123E-01  8.50228885E-01  8.96840743E-01  0.00000000E+00
    3700 -2.45627636E-01 -1.99062932E-01  8.55098921E-01  9.11676012E-01  0.00000000E+00
    3800 -2.84834896E-01 -1.98835919E-01  8.34884291E-01  9.04266786E-01  0.00000000E+00
    3900 -1.58267902E-01 -2.07469410E-01  8.63539773E-01  9.02104885E-01  0.00000000E+00
    4000 -1.61399266E-01 -1.81606458E-01  8.60435282E-01  8.94080256E-01  0.00000000E+00
    4100 -1.80229935E-01 -2.22731412E-01  8.59975448E-01  9.06449051E-01  0.00000000E+00
    4200 -1.92045742E-01 -1.55268287E-01  8.72505100E-01  9.06782751E-01  0.00000000E+00
    4300 -1.93718554E-01 -1.07001092E-01  8.44568593E-01  8.73082023E-01  0.00000000E+00
    4400 -1.49988873E-01 -1.35500973E-01  8.67988941E-01  8.91213766E-01  0.00000000E+00
    4500 -9.61628812E-02 -1.69662952E-01  8.54286626E-01  8.76263919E-01  0.00000000E+00
    4600 -1.99674711E-01 -1.86591113E-01  8.53701396E-01  8.96377324E-01  0.00000000E+00
    4700 -2.59021295E-01 -1.62960451E-01  8.64267958E-01  9.16846357E-01  0.00000000E+00
    4800 -3.27710137E-01 -7.60757573E-02  8.52261483E-01  9.16259292E-01  0.00000000E+00
    4900 -3.90161794E-01 -1.53030997E-01  8.07634403E-01  9.09900017E-01  0.00000000E+00
    5000 -3.93538483E-01 -2.20407172E-01  7.68357087E-01  8.90968278E-01  0.00000000E+00
    5100 -3.91539013E-01 -1.87934061E-01  7.98267440E-01  9.08764500E-01  0.00000000E+00
    5200 -4.63669714E-01 -9.49236256E-02  7.73609683E-01  9.06902443E-01  0.00000000E+00
    5300 -4.63481568E-01 -1.27936333E-01  7.53246649E-01  8.93623737E-01  0.00000000E+00
    5400 -5.44327628E-01 -1.09538490E-01  6.95801435E-01  8.90185870E-01  0.00000000E+00
    5500 -5.66834367E-01 -9.85718611E-02  6.89339198E-01  8.97889827E-01  0.00000000E+00
    5600 -5.67252393E-01  1.17625649E-02  7.10812702E-01  9.09487951E-01  0.00000000E+00
    5700 -5.15497277E-01  1.28969851E-01  7.36628446E-01  9.08290775E-01  0.00000000E+00
    5800 -5.04146614E-01  9.25499011E-02  7.45826880E-01  9.04979021E-01  0.00000000E+00
    5900 -4.97566291E-01  4.87067969E-02  7.47712269E-01  8.99454391E-01  0.00000000E+00
    6000 -4.39351751E-01  5.27199313E-02  7.62708949E-01  8.81779050E-01  0.00000000E+00
    6100 -4.44534812E-01  6.92121877E-02  7.78604432E-01  8.99236558E-01  0.00000000E+00
    6200 -4.59600500E-01 -1.06266561E-02  7.59103986E-01  8.87459524E-01  0.00000000E+00
    6300 -4.85548248E-01 -6.06685716E-02  7.72744118E-01  9.14642689E-01  0.00000000E+00
    6400 -4.69465527E-01 -7.91500677E-02  7.59998361E-01  8.96805510E-01  0.00000000E+00
    6500 -3.57811386E-01 -4.88921878E-02  8.05500101E-01  8.82751293E-01  0.00000000E+00
    6600 -3.22201653E-01 -8.00643865E-02  8.16144990E-01  8.81088450E-01  0.00000000E+00
    6700 -2.82782027E-01 -9.84308943E-02  8.56418027E-01  9.07251979E-01  0.00000000E+00
    6800 -2.76154950E-01 -1.44201291E-01  8.31826093E-01  8.88251214E-01  0.00000000E+00
    6900 -2.31892472E-01 -8.43185566E-02  8.40242275E-01  8.75723026E-01  0.00000000E+00
    7000 -3.04375757E-01 -1.01693725E-01  8.21841994E-01  8.82275738E-01  0.00000000E+00
    7100 -3.07141329E-01 -1.52189140E-01  8.13053037E-01  8.82356261E-01  0.00000000E+00
    7200 -2.81904674E-01 -6.89023334E-02  8.47009849E-01  8.95345443E-01  0.00000000E+00
    7300 -2.83116152E-01  4.62184345E-02  8.60471952E-01  9.07029701E-01  0.00000000E+00
    7400 -2.42124876E-01  2.18993509E-02  8.80707757E-01  9.13646644E-01  0.00000000E+00
    7500 -2.45032780E-01 -9.07751287E-03  8.49327439E-01  8.84013893E-01  0.00000000E+00
    7600 -2.18514981E-01 -6.63206470E-02  8.59550570E-01  8.89367419E-01  0.00000000E+00
    7700 -1.28208120E-01 -2.07507498E-03  8.70261442E-01  8.79657095E-01  0.00000000E+00
    7800 -6.76107800E-02  1.13462869E-02  8.70345399E-01  8.73041276E-01  0.00000000E+00
    7900 -9.07647212E-02 -3.83258872E-02  8.71756291E-01  8.77306183E-01  0.00000000E+00
    8000 -1.19896134E-01 -5.27620651E-02  8.81328552E-01  8.91010064E-01  0.00000000E+00
    8100 -2.79387877E-02  6.49758856E-02  9.07787178E-01  9.10538304E-01  0.00000000E+00
    8200  1.01858164E-01  3.28971658E-02  9.10343180E-01  9.16614431E-01  0.00000000E+00
    8300  1.00184229E-01  7.17098812E-02  8.93982615E-01  9.02432326E-01  0.00000000E+00
    8400  6.94875552E-02  1.07887444E-01  8.88765616E-01  8.97982484E-01  0.00000000E+00
    8500 -1.79956391E-02  1.31630105E-01  8.79021271E-01  8.89004344E-01  0.00000000E+00
    8600  4.65214397E-02  1.13374027E-01  8.94281458E-01  9.02639042E-01  0.00000000E+00
    8700  7.89645511E-02  1.19994016E-01  8.73244143E-01  8.84979829E-01  0.00000000E+00
    8800  3.15661839E-02  5.06323346E-02  8.82204247E-01  8.84219651E-01  0.00000000E+00
    8900 -1.76934519E-02  1.30504000E-02  8.92056131E-01  8.92327021E-01  0.00000000E+00
    9000 -5.63881508E-02  3.49771620E-03  8.86531165E-01  8.88329536E-01  0.00000000E+00
    9100 -1.17171812E-01  2.08912481E-02  8.73066724E-01  8.81141976E-01  0.00000000E+00
    9200 -7.85586930E-02  3.09722929E-02  8.84782023E-01  8.88802553E-01  0.00000000E+00
    9300 -1.97841935E-01  5.07515287E-02  8.67195544E-01  8.90923824E-01  0.00000000E+00
    9400 -2.23822323E-01  8.49521273E-02  8.68433247E-01  9.00827175E-01  0.00000000E+00
    9500 -2.60754494E-01  4.69281667E-02  8.73580523E-01  9.12873534E-01  0.00000000E+00
    9600 -1.80433331E-01  1.00769120E-01  8.74685378E-01  8.98768665E-01  0.00000000E+00
    9700 -1.33257467E-01  9.44910473E-02  8.81891936E-01  8.96894363E-01  0.00000000E+00
    9800 -9.14641281E-02  9.71326247E-02  9.00672454E-01  9.10500578E-01  0.00000000E+00
    9900 -1.17620964E-01  4.75437329E-02  8.97602921E-01  9.06524187E-01  0.00000000E+00
   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -6.85781553E-02  1.06958932E-01  8.82228854E-01  8.91330987E-01  0.00000000E+00
     100 -1.06506162E-01  9.87668394E-02  8.79130332E-01  8.91049152E-01  0.00000000E+00
     200 -1.73777160E-01  1.04354010E-01  8.56343853E-01  8.80007418E-01  0.00000000E+00
     300 -2.11938039E-01  1.72074365E-01  8.63088867E-01  9.05234617E-01  0.00000000E+00
     400 -2.53891924E-01  1.10907270E-01  8.52345516E-01  8.96244616E-01  0.00000000E+00
     500 -2.98363802E-01  1.08199945E-01  8.39581652E-01  8.97566453E-01  0.00000000E+00
     600 -2.47019792E-01  4.97177242E-02  8.56613926E-01  8.92904277E-01  0.00000000E+00
     700 -2.33398182E-01 -2.04193306E-02  8.55328667E-01  8.86836393E-01  0.00000000E+00
     800 -2.46833376E-01 -1.25638382E-02  8.60710894E-01  8.95493054E-01  0.00000000E+00
     900 -1.70685857E-01  3.86905965E-02  8.94311874E-01  9.11276222E-01  0.00000000E+00
    1000 -1.63527285E-01 -2.40295874E-02  8.93035195E-01  9.08201770E-01  0.00000000E+00
    1100 -9.48038610E-02 -3.50007236E-02  9.04016768E-01  9.09647811E-01  0.00000000E+00
    1200 -1.06104393E-01 -9.90335239E-02  8.78703392E-01  8.90609584E-01  0.00000000E+00
    1300 -7.28366632E-02 -1.08476519E-01  8.91238674E-01  9.00765624E-01  0.00000000E+00
    1400 -4.77129600E-02 -2.90489000E-02  8.92116254E-01  8.93863399E-01  0.00000000E+00
    1500  3.59763679E-02  1.23469610E-04  9.06735535E-01  9.07448976E-01  0.00000000E+00
    1600  5.49772964E-02  7.26565503E-02  8.88488791E-01  8.93148257E-01  0.00000000E+00
    1700  6.57670158E-02  1.61309312E-01  8.85683208E-01  9.02652059E-01  0.00000000E+00
    1800  8.88881249E-02  1.42741465E-01  8.76419104E-01  8.92404992E-01  0.00000000E+00
    1900  1.11275569E-01  1.11491916E-01  8.64130944E-01  8.78370644E-01  0.00000000E+00
    2000  6.93315108E-02  2.02362268E-01  8.78714116E-01  9.04375941E-01  0.00000000E+00
    2100  1.23120375E-02  1.37077167E-01  8.68302852E-01  8.79142524E-01  0.00000000E+00
    2200  3.79294819E-02  1.65166384E-01  8.95899481E-01  9.11786411E-01  0.00000000E+00
    2300  1.31045553E-01  1.35630543E-01  8.86304700E-01  9.06148223E-01  0.00000000E+00
    2400  1.93093614E-01  8.81255325E-02  9.00848299E-01  9.25515484E-01  0.00000000E+00
    2500  1.41771956E-01  2.46945118E-02  8.90603225E-01  9.02154760E-01  0.00000000E+00
    2600  1.33824406E-01  1.70684601E-03  8.92058419E-01  9.02042187E-01  0.00000000E+00
    2700  5.89004562E-02 -1.74859159E-02  8.88950861E-01  8.91071632E-01  0.00000000E+00
    2800  1.43611962E-01 -7.39556078E-02  8.69265612E-01  8.84147347E-01  0.00000000E+00
    2900  1.46430440E-01 -1.47986946E-01  8.70627933E-01  8.95173171E-01  0.00000000E+00
    3000  1.47259214E-01 -1.68745734E-01  8.68404815E-01  8.96820675E-01  0.00000000E+00
    3100  1.52962753E-01 -1.92811647E-01  8.59175540E-01  8.93731807E-01  0.00000000E+00
    3200  2.51231769E-01 -2.37289390E-01  8.31223565E-01  9.00197906E-01  0.00000000E+00
    3300  3.39014918E-01 -1.91704621E-01  8.21593575E-01  9.09229222E-01  0.00000000E+00
    3400  3.29519327E-01 -1.09086491E-01  8.24069402E-01  8.94188587E-01  0.00000000E+00
    3500  3.11486358E-01 -1.37285655E-01  8.23806050E-01  8.91362727E-01  0.00000000E+00
    3600  2.87780089E-01 -1.54145132E-01  8.27666814E-01  8.89724933E-01  0.00000000E+00
    3700  2.29694980E-01 -9.37338649E-02  8.62106350E-01  8.97091512E-01  0.00000000E+00
    3800  1.78577228E-01 -7.19340618E-02  8.74334156E-01  8.95279035E-01  0.00000000E+00
    3900  2.56498127E-01 -1.14995393E-02  8.81547013E-01  9.18176815E-01  0.00000000E+00
    4000  3.22043588E-01  1.44792297E-02  8.45489696E-01  9.04861618E-01  0.00000000E+00
    4100  3.07077016E-01 -2.92641400E-02  8.39010368E-01  8.93918946E-01  0.00000000E+00
    4200  2.66943554E-01 -1.37745493E-02  8.66137413E-01  9.06445044E-01  0.00000000E+00
    4300  2.56047614E-01  4.70344766E-02  8.50410773E-01  8.89365563E-01  0.00000000E+00
    4400  2.14655712E-01  7.21866885E-02  8.47222903E-01  8.76969007E-01  0.00000000E+00
    4500  2.63283936E-01  1.07159450E-01  8.43838532E-01  8.90429698E-01  0.00000000E+00
    4600  1.66602064E-01  1.24629519E-01  8.67380987E-01  8.91985729E-01  0.00000000E+00
    4700  1.10431024E-01  1.87762687E-01  8.53245822E-01  8.80612441E-01  0.00000000E+00
    4800  6.83946765E-02  2.64307808E-01  8.66074145E-01  9.08086381E-01  0.00000000E+00
    4900  3.56883129E-02  2.36522856E-01  8.62669834E-01  8.95218387E-01  0.00000000E+00
    5000  7.38235605E-02  1.88126014E-01  8.57852523E-01  8.81335502E-01  0.00000000E+00
    5100  9.21215519E-02  1.97952416E-01  8.69600898E-01  8.96592026E-01  0.00000000E+00
    5200  3.55223101E-02  2.39661957E-01  8.60788836E-01  8.94235489E-01  0.00000000E+00
    5300  2.73190312E-02  1.84987770E-01  8.58454413E-01  8.78584534E-01  0.00000000E+00
    5400  3.70233028E-02  1.73850541E-01  8.80169396E-01  8.97938139E-01  0.00000000E+00
    5500  4.83376833E-02  1.81939213E-01  8.75603277E-01  8.95611248E-01  0.00000000E+00
    5600  1.00813188E-01  2.10866852E-01  8.71451914E-01  9.02250834E-01  0.00000000E+00
    5700  1.39967432E-01  2.43187116E-01  8.36695604E-01  8.82491013E-01  0.00000000E+00
    5800  9.00613376E-02  2.26759425E-01  8.59343835E-01  8.93309974E-01  0.00000000E+00
    5900  6.49853192E-02  1.40313114E-01  8.85638480E-01  8.99036361E-01  0.00000000E+00
    6000  1.13551681E-01  1.34326804E-01  8.81580732E-01  8.98956207E-01  0.00000000E+00
    6100  1.05730589E-01  1.47118056E-01  8.87042153E-01  9.05354329E-01  0.00000000E+00
    6200  1.22496372E-01  4.45028591E-02  9.06423355E-01  9.15745142E-01  0.00000000E+00
    6300  8.71066233E-02 -2.02478161E-02  9.09239080E-01  9.13626424E-01  0.00000000E+00
    6400  9.12057287E-02 -3.86472751E-02  8.96490786E-01  9.01946687E-01  0.00000000E+00
    6500  7.31581522E-02  2.81511429E-02  8.91933414E-01  8.95371329E-01  0.00000000E+00
    6600  7.54744073E-02  5.49076273E-02  9.05659140E-01  9.10455771E-01  0.00000000E+00
    6700  1.00487381E-01  1.12779094E-02  9.05602139E-01  9.11230014E-01  0.00000000E+00
    6800  3.83443183E-02 -5.24846141E-02  8.78599915E-01  8.81000983E-01  0.00000000E+00
    6900  6.97922824E-02 -1.12238258E-01  8.72480499E-01  8.82434479E-01  0.00000000E+00
    7000  2.85944672E-02 -1.15738998E-01  8.86328593E-01  8.94310647E-01  0.00000000E+00
    7100  6.58122598E-02 -1.01338552E-01  8.70331142E-01  8.78679152E-01  0.00000000E+00
    7200  2.03765054E-02 -8.59289832E-02  8.79680468E-01  8.84102210E-01  0.00000000E+00
    7300  1.92224876E-02 -4.99484393E-02  8.80144550E-01  8.81770253E-01  0.00000000E+00
    7400  3.20940944E-02 -8.70780219E-02  8.98577979E-01  9.03357624E-01  0.00000000E+00
    7500 -4.00968218E-02 -1.24414600E-01  8.80533359E-01  8.90182984E-01  0.00000000E+00
    7600 -2.90632056E-02 -1.27545819E-01  8.89422091E-01  8.98990691E-01  0.00000000E+00
    7700  4.16361523E-02 -1.75475266E-01  8.83631699E-01  9.01848168E-01  0.00000000E+00
    7800  8.89015054E-02 -1.36417525E-01  8.68469551E-01  8.83602048E-01  0.00000000E+00
    7900  1.07539752E-01 -1.85702780E-01  8.66812164E-01  8.92980207E-01  0.00000000E+00
    8000  7.16406570E-02 -2.00213362E-01  8.73815462E-01  8.99317094E-01  0.00000000E+00
    8100  1.49110663E-01 -7.22599101E-02  8.66765675E-01  8.82461456E-01  0.00000000E+00
    8200  2.37586357E-01 -8.80017457E-02  8.72715589E-01  9.08748636E-01  0.00000000E+00
    8300  2.66623465E-01 -5.97584472E-02  8.68109854E-01  9.10095524E-01  0.00000000E+00
    8400  2.77126736E-01 -7.05766050E-02  8.43524694E-01  8.90681871E-01  0.00000000E+00
    8500  2.25384346E-01 -6.36400393E-03  8.44208169E-01  8.73799769E-01  0.00000000E+00
    8600  2.11685634E-01  6.98825802E-03  8.70720821E-01  8.96110703E-01  0.00000000E+00
    8700  2.18092992E-01 -3.29511132E-02  8.56000780E-01  8.83961348E-01  0.00000000E+00
    8800  1.43067327E-01 -3.26817101E-02  8.49691651E-01  8.62271567E-01  0.00000000E+00
    8900  1.95092736E-01 -1.66458088E-02  8.52498897E-01  8.74695734E-01  0.00000000E+00
    9000  1.41417154E-01  1.94528775E-02  8.82640041E-01  8.94108868E-01  0.00000000E+00
    9100  8.82292380E-02 -5.49940994E-02  8.98798314E-01  9.04791224E-01  0.00000000E+00
    9200  1.32026143E-01 -3.46641639E-03  8.92651702E-01  9.02369092E-01  0.00000000E+00
    9300 -1.47046027E-02 -6.14595728E-03  9.01803388E-01  9.01944204E-01  0.00000000E+00
    9400 -1.00528938E-02  2.46601724E-02  9.07449851E-01  9.07840524E-01  0.00000000E+00
    9500 -6.49186572E-02  3.42520774E-02  9.00541646E-01  9.03528025E-01  0.00000000E+00
    9600 -5.59927756E-03  2.90970235E-02  8.76437563E-01  8.76938305E-01  0.00000000E+00
    9700  9.90979422E-02  3.16590778E-02  8.82862571E-01  8.88970764E-01  0.00000000E+00
    9800  8.45751457E-02  5.17629596E-02  9.02426691E-01  9.07858080E-01  0.00000000E+00
    9900  8.13211883E-02  4.14972711E-02  8.81193584E-01  8.85910431E-01  0.00000000E+00
   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  1.11652223E-01  7.19071335E-02  8.82454761E-01  8.92391875E-01  0.00000000E+00
     100  6.36313230E-02  1.11216813E-01  8.81626373E-01  8.90888986E-01  0.00000000E+00
     200  5.92728235E-02  1.35832980E-01  8.72110100E-01  8.84612849E-01  0.00000000E+00
     300  2.98326584E-02  1.64454047E-01  8.90709302E-01  9.06255032E-01  0.00000000E+00
     400 -8.95765648E-03  9.18808091E-02  8.90241903E-01  8.95015625E-01  0.00000000E+00
     500 -3.74443817E-02  1.04042653E-01  8.82445317E-01  8.89346216E-01  0.00000000E+00
     600 -5.17154285E-02  1.05313858E-01  8.78364014E-01  8.86165242E-01  0.00000000E+00
     700 -5.24171487E-02  4.44139914E-02  8.82399273E-01  8.85069849E-01  0.00000000E+00
     800 -6.95927879E-02  7.72266440E-02  8.92155258E-01  8.98191580E-01  0.00000000E+00
     900 -8.19986971E-02  1.01338737E-01  8.99731612E-01  9.09126119E-01  0.00000000E+00
    1000 -9.70369641E-02  3.52852592E-02  8.89553770E-01  8.95526176E-01  0.00000000E+00
    1100 -3.73369419E-02 -3.10604131E-02  9.06047419E-01  9.07348181E-01  0.00000000E+00
    1200  1.69846655E-02 -7.13941820E-02  8.91956267E-01  8.94970162E-01  0.00000000E+00
    1300  1.85327026E-02 -8.72665578E-02  9.02154754E-01  9.06555080E-01  0.00000000E+00
    1400  7.28838915E-02 -7.02915985E-02  9.01085651E-01  9.06757036E-01  0.00000000E+00
    1500  1.14490812E-01  3.30498920E-03  9.04720809E-01  9.11942329E-01  0.00000000E+00
    1600  1.16830958E-01  3.63487454E-02  8.89258659E-01  8.97636712E-01  0.00000000E+00
    1700  1.21875969E-01  1.06532445E-01  8.79235178E-01  8.94011976E-01  0.00000000E+00
    1800  8.35107930E-02  8.99157306E-02  8.93152463E-01  9.01543240E-01  0.00000000E+00
    1900  1.28786222E-01  8.11458913E-02  8.83582806E-01  8.96598640E-01  0.00000000E+00
    2000  1.31671280E-01  1.29539705E-01  8.83908249E-01  9.03001470E-01  0.00000000E+00
    2100  1.52105047E-01  1.09699211E-01  8.43389024E-01  8.63987794E-01  0.00000000E+00
    2200  1.52907217E-01  5.64477584E-02  8.86921513E-01  9.01774216E-01  0.00000000E+00
    2300  2.53743417E-01  4.14472186E-02  8.51086836E-01  8.89073898E-01  0.00000000E+00
    2400  2.84030547E-01  9.01151599E-02  8.51902161E-01  9.02513925E-01  0.00000000E+00
    2500  2.01086237E-01  2.66215978E-02  8.64454612E-01  8.87933646E-01  0.00000000E+00
    2600  2.55889523E-01  2.63441084E-02  8.52614343E-01  8.90575476E-01  0.00000000E+00
    2700  2.12091854E-01  5.85208300E-02  8.61320088E-01  8.88976904E-01  0.00000000E+00
    2800  1.88059744E-01  2.84733808E-02  8.69242544E-01  8.89808856E-01  0.00000000E+00
    2900  1.41437043E-01 -3.65153884E-02  8.85529732E-01  8.97496918E-01  0.00000000E+00
    3000  1.63855855E-01 -6.30438392E-02  8.93679881E-01  9.10761767E-01  0.00000000E+00
    3100  2.02820239E-01 -9.65120571E-02  8.63203347E-01  8.91947670E-01  0.00000000E+00
    3200  2.30273504E-01 -1.79273779E-01  8.48179355E-01  8.96980040E-01  0.00000000E+00
    3300  2.98941323E-01 -1.06734455E-01  8.46583527E-01  9.04135956E-01  0.00000000E+00
    3400  2.27066458E-01 -8.05598207E-02  8.31629977E-01  8.65827627E-01  0.00000000E+00
    3500  2.51121547E-01 -1.51798869E-01  8.37463122E-01  8.87383462E-01  0.00000000E+00
    3600  2.23704208E-01 -1.54037243E-01  8.42026038E-01  8.84747927E-01  0.00000000E+00
    3700  1.51165191E-01 -1.29065330E-01  8.63702309E-01  8.86278993E-01  0.00000000E+00
    3800  1.17242434E-01 -8.68022832E-02  8.81862323E-01  8.93846509E-01  0.00000000E+00
    3900  1.59017644E-01 -1.00628793E-01  8.86489706E-01  9.06243214E-01  0.00000000E+00
    4000  1.79876752E-01 -1.23594656E-01  8.71729842E-01  8.98634632E-01  0.00000000E+00
    4100  1.19406704E-01 -1.91431400E-01  8.65011596E-01  8.93951342E-01  0.00000000E+00
    4200  6.22098521E-02 -1.56158102E-01  9.02194488E-01  9.17720171E-01  0.00000000E+00
    4300  5.46951978E-02 -7.26473843E-02  8.87313722E-01  8.91961237E-01  0.00000000E+00
    4400  1.52722289E-02 -8.11751547E-02  8.81953862E-01  8.85813333E-01  0.00000000E+00
    4500  6.50527207E-02 -9.05731936E-02  8.68139137E-01  8.75271912E-01  0.00000000E+00
    4600 -2.78899373E-02 -1.44110071E-01  8.68156042E-01  8.80477413E-01  0.00000000E+00
    4700 -1.33679312E-01 -1.08290541E-01  8.79797459E-01  8.96460021E-01  0.00000000E+00
