################################################################################
# File type: R
# Simulation type: M
# Number of atoms:       400
# Number of ensembles:         1
################################################################################
   #iter     ens   iatom           |Mom|             M_x             M_y             M_z
      -1       1     247    1.00000000E+00 -7.52537356E-01  6.54054980E-01 -7.68089243E-02
      -1       1     248    1.00000000E+00  9.31069098E-01  2.56656134E-01  2.59302843E-01
      -1       1     249    1.00000000E+00  6.98796638E-01  6.70134660E-01  2.50205508E-01
      -1       1     250    1.00000000E+00  5.41447106E-01  8.40549209E-01 -1.76651774E-02
      -1       1     251    1.00000000E+00  5.80503513E-01  3.61139931E-01 -7.29790122E-01
      -1       1     252    1.00000000E+00  7.71793028E-01  3.23914333E-01 -5.47188292E-01
      -1       1     253    1.00000000E+00  8.32343857E-01 -4.99972333E-01  2.39230786E-01
      -1       1     254    1.00000000E+00  1.38475065E-01 -9.89571632E-01  3.96565410E-02
      -1       1     255    1.00000000E+00  7.01997034E-01 -5.93732621E-01 -3.93295993E-01
      -1       1     256    1.00000000E+00 -2.67688623E-01 -8.49823104E-01  4.54030278E-01
      -1       1     257    1.00000000E+00  1.37561747E-02 -7.52506109E-01  6.58441587E-01
      -1       1     258    1.00000000E+00  5.47911037E-01 -1.04437791E-01  8.29991713E-01
      -1       1     259    1.00000000E+00  2.17542867E-01  3.85694396E-01  8.96613035E-01
      -1       1     260    1.00000000E+00  9.92750525E-01  1.14353001E-01 -3.70106309E-02
      -1       1     261    1.00000000E+00  3.50197020E-01  9.27636165E-01 -1.29819846E-01
      -1       1     262    1.00000000E+00  4.22667057E-01  4.86561045E-01 -7.64598527E-01
      -1       1     263    1.00000000E+00 -1.28318090E-01  7.01863930E-01 -7.00657899E-01
      -1       1     264    1.00000000E+00  5.97028416E-01 -6.77963794E-01 -4.28861475E-01
      -1       1     265    1.00000000E+00  8.07210134E-01  8.31017591E-03  5.90205677E-01
      -1       1     266    1.00000000E+00  8.79679259E-01 -4.65927013E-01 -9.52702442E-02
      -1       1     267    1.00000000E+00  4.35269227E-02 -8.67029702E-01  4.96351591E-01
