################################################################################
# File type: R
# Simulation type: S
# Number of atoms:       441
# Number of ensembles:         1
################################################################################
   #iter     ens   iatom           |Mom|             M_x             M_y             M_z
   19999       1      43    1.00000000E+00  6.74056074E-01  3.69910127E-01  6.39386353E-01
   19999       1      44    1.00000000E+00 -6.57425841E-01  3.98745509E-01  6.39369442E-01
   19999       1      45    1.00000000E+00 -1.65697846E-02 -7.68772228E-01  6.39307988E-01
   19999       1      46    1.00000000E+00  6.74056160E-01  3.69849975E-01  6.39421058E-01
   19999       1      47    1.00000000E+00 -6.57297553E-01  3.98801351E-01  6.39466504E-01
   19999       1      48    1.00000000E+00 -1.67241567E-02 -7.68603096E-01  6.39507297E-01
   19999       1      49    1.00000000E+00  6.73869387E-01  3.69933448E-01  6.39569615E-01
   19999       1      50    1.00000000E+00 -6.57408828E-01  3.98728643E-01  6.39397452E-01
   19999       1      51    1.00000000E+00 -1.66477800E-02 -7.68759244E-01  6.39321575E-01
   19999       1      52    1.00000000E+00  6.73987677E-01  3.69973336E-01  6.39421880E-01
   19999       1      53    1.00000000E+00 -6.57365075E-01  3.98798737E-01  6.39398722E-01
   19999       1      54    1.00000000E+00 -1.67337273E-02 -7.68760732E-01  6.39317542E-01
   19999       1      55    1.00000000E+00  6.73945953E-01  3.70078899E-01  6.39404770E-01
   19999       1      56    1.00000000E+00 -6.57443604E-01  3.98840766E-01  6.39291758E-01
   19999       1      57    1.00000000E+00 -1.67854469E-02 -7.68748923E-01  6.39330386E-01
   19999       1      58    1.00000000E+00  6.74021936E-01  3.69839613E-01  6.39463127E-01
   19999       1      59    1.00000000E+00 -6.57412721E-01  3.98726913E-01  6.39394529E-01
   19999       1      60    1.00000000E+00 -1.67157767E-02 -7.68741493E-01  6.39341145E-01
   19999       1      61    1.00000000E+00  6.74045868E-01  3.69825831E-01  6.39445871E-01
   19999       1      62    1.00000000E+00 -6.57458270E-01  3.98729311E-01  6.39346197E-01
   19999       1      63    1.00000000E+00 -1.66409883E-02 -7.68853339E-01  6.39208589E-01
   19999       1      64    1.00000000E+00 -6.57497816E-01  3.98699602E-01  6.39324056E-01
